"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2019-04-04","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","ns/nc","ns/nc","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-04-04","02","02","","02"
"2019-04-04","Nueva","No","Sí","No es Víctima","Masculino","35","CABA","Femenino","19","No","No","Tierra del Fuego","Otros Países","NS/NC","NS/NC","Tierra del Fuego","Sí","No","15","Femenino","19","Tierra del Fuego","Explotación Sexual","Línea 145","Internet","Protex ","2019-04-04","02","94","94","94"
"2019-04-04","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Río Negro","Masculino","20","No","No","Río Negro","Países Limítrofes","Femenino","NS/NC","NS/NC","No","No","1","Masculino","20","Río Negro","Explotación Laboral","Línea 145","Internet","Protex ","2019-04-04","62","62","","62"
"2019-04-04","Nueva","Sí","No","Víctima Directa","Femenino","36","La Pampa","Femenino","36","No","No","La Pampa","Argentina","Masculino","NS/NC","La Pampa","No","No","1","Femenino","36","La Pampa","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-04","42","42","42","42"
"2019-04-04","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","NS/NC","NS/NC","no","no","NS/NC","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","NS/NC","NS/NC",,"buenos aires","Explotación Laboral","Línea 145","NS/NC","Area Legal para judicializar","2019-04-04","06","","06","06"
"2019-04-04","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Internet","Area Legal del PNR (ya judicializada)","2019-04-04","02","","","02"
"2019-04-05","Relacionada","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","20","No","No","CABA","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","NS/NC","Femenino","20","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-04-05","02","02","","02"
"2019-04-05","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","17","No","No","NS/NC","Países Limítrofes","Masculino","NS/NC","NS/NC","No","No","1","Femenino","17","NS/NC","Explotación Laboral","Línea 145","ONG-Organismos nacionales","Protex ","2019-04-05","02","","",""
"2019-04-05","Ampliatoria","No","No","Víctima Directa","Femenino","48","Córdoba","Femenino","48","No","No","Córdoba","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","48","Córdoba","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-04-05","14","14","","14"
"2019-04-06","Ampliatoria","No","No","Víctima Directa","Femenino","NS/NC","Chubut","Femenino","NS/NC","No","No","Chubut","NS/NC","Masculino","50","Chubut","No","No","1","Femenino","NS/NC","Chubut","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-06","26","26","26","26"
"2019-04-06","Nueva","No","Sí","Víctima Directa","Femenino","27","CABA","Femenino","27","NO","NO","CABA","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","FEMENINO","27","Buenos Aires","Posible captación","Línea 145","NS/NC","Area Legal para judicializar","2019-04-06","02","02","","06"
"2019-04-06","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","18","No","No","Buenos Aires","Argentina","Presencia de M y H","27","NS/NC","No","No","1","Femenino","18","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Area Legal del PNR (ya judicializada)","2019-04-06","06","06","","06"
"2019-04-06","Nueva","Sí","No","No es Víctima","Masculino","61","Neuquén","Femenino","25","No","No","Neuquén","Argentina","Presencia de M y H","NS/NC","Neuquén","No","No","2","Femenino","25","Neuquén","Reducción a la servidumbre o situaciones análogas","Línea 145","NS/NC","Protex ","2019-04-06","58","58","58","58"
"2019-04-06","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","14","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","1","Femenino","14","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-06","06","06","06","06"
"2019-04-07","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","9","No","No","CABA","NS/NC","Masculino","NS/NC","NS/NC","No","No","2","Femenino","9","CABA","Posible captación","Línea 145","Boca en Boca","Gendarmería y Area Legal del PNR","2019-04-07","02","02","","02"
"2019-04-07","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Presencia de M y H","12","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","6","Presencia de M y H","NS/NC","Buenos Aires","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-04-07","06","","06","06"
"2019-04-07","Nueva","No","No","No es Víctima","Masculino","NS/NC","SANTA FE","Femenino","15","No","No","SANTA FE","NS/NC","Femenino","NS/NC","SANTA FE","No","No","4","Femenino","15","SANTA FE","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-07","82","82","82","82"
"2019-04-08","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","9","No","No","CABA","NS/NC","Masculino","NS/NC","NS/NC","No","No","2","Femenino","9","CABA","Posible captación","Línea 145","Boca en Boca","Gendarmería y Area Legal del PNR","2019-04-08","02","02","","02"
"2019-04-08","Nueva","No","No","No es Víctima","Femenino","NS/NC","Mendoza","Femenino","30","No","No","Salta","NS/NC","Femenino","NS/NC","Salta","No","No","NS/NC","Femenino","30","Salta","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-04-08","50","66","66","66"
"2019-04-08","Nueva","No","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-08","06","06","","06"
"2019-04-08","Ampliatoria","No","No","Víctima Directa","Masculino","40","Mendoza","Presencia de M y H","30","No","No","Mendoza","NS/NC","Masculino","NS/NC","Mendoza","No","No","NS/NC","Presencia de M y H","17","Mendoza","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-04-08","50","50","50","50"
"2019-04-08","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Corrientes","Femenino","NS/NC","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","Buenos Aires","No","No","1","Femenino","NS/NC","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-04-08","18","06","06","06"
"2019-04-08","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","18","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","Sí","No","3","Femenino","18","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-04-08","02","","","02"
"2019-04-08","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","20","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","2","Femenino","20","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-08","06","","","06"
"2019-04-08","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","30","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","3","Femenino","30","Buenos Aires","Explotación Sexual","Línea 145","Internet","Protex ","2019-04-08","06","","06","06"
"2019-04-08","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-04-08","06","","06","06"
"2019-04-09","nueva","Sí","Sí","Víctima Indirecta","Femenino","NS/NC","Santa Fe","Femenino","12","no","no","Santa Fe","Argentina","Presencia de M y H","NS/NC","Santa Fe","Sí","no","nS/NC","Presencia de M y H","12","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex","2019-04-09","82","82","82","82"
"2019-04-09","Ampliatoria","No","Sí","Víctima Directa","Femenino","35","Santa Fe","Presencia de M y Trans","NS/NC","No","No","NS/NC","NS/NC","Masculino","44","Santa Fe","Sí","No","6","Presencia de M y Trans","NS/NC","Santa Fe","Explotación Sexual","Línea 145","Internet","Protex ","2019-04-09","82","","82","82"
"2019-04-09","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Tucumán","Femenino","44","No","No","Tucumán","Argentina","NS/NC","NS/NC","NS/NC","No","NO","1","Femenino","44","SALTA","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex ","2019-04-09","90","90","","66"
"2019-04-10","Nueva","No","No","Víctima Directa","Femenino","40","Buenos Aires","Femenino","40","No","No","Buenos Aires","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","40","Buenos Aires","Oferta Laboral Engañosa","Línea 145","TV","Protex ","2019-04-10","06","06","","06"
"2019-04-10","Relacionada","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","44","No","No","Tucumán","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","44","SALTA","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex ","2019-04-10","","90","","66"
"2019-04-10","Relacionada","No","No","No es Víctima","Femenino","NS/NC","Chubut","Femenino","44","No","No","Tucumán","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","44","SALTA","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex ","2019-04-10","26","90","","66"
"2019-04-10","Ampliatoria","No","Sí","Víctima Directa","Femenino","NS/NC","CABA","Femenino","19","No","No","NS/NC","Países Limítrofes","Femenino","NS/NC","NS/NC","No","No","6","Femenino","19","CABA","Explotación Sexual","Línea 145","Internet","Area Legal para judicializar","2019-04-10","02","","","02"
"2019-04-10","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","33","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","ns/NC","No","No","1","Masculino","33","Buenos Aires","Desaparición de personas","Línea 145","Boca en Boca","Protex ","2019-04-10","06","06","","06"
"2019-04-10","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","19","No","No","Jujuy","Otros Países","Masculino","50","Jujuy","No","No","1","Femenino","19","Jujuy","Posible captación","Línea 145","NS/NC","Protex ","2019-04-10","02","38","38","38"
"2019-04-10","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","NS/NC","CABA","No","No","4","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-04-10","02","02","02","02"
"2019-04-10","Relacionada","No","No","No es Víctima","Masculino","NS/NC","SALTA","Femenino","42","No","No","Tucumán","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","42","SALTA","Desaparición de personas","Línea 145","Boca en Boca","Protex ","2019-04-10","66","90","","66"
"2019-04-10","nueva","no","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","femenino","25","no","no","NS/NC","NS/NC","Masculino","25","NS/NC","no","no","1","femenino","25","Buenos Aires","explotación sexual","Línea 145","NS/NC","Protex ","2019-04-10","06","","","06"
"2019-04-11","Nueva","No","Sí","No es Víctima","Femenino","64","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","Buenos Aires","no","no","6","Femenino","NS/NC","Buenos Aires","explotación sexual","Línea 145","TV","Protex ","2019-04-11","06","","06","06"
"2019-04-11","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","NS/NC","NS/NC","No","No","NS/NC","Países Limítrofes","NS/NC","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","CABA","Explotación Sexual","Correo Electrónico","NS/NC","Area Legal para judicializar","2019-04-11","02","","","02"
"2019-04-11","Nueva","No","No","Víctima Directa","Femenino","36","La Pampa","Femenino","36","No","No","La Pampa","Argentina","Masculino","NS/NC","La Pampa","No","No","1","Femenino","36","La Pampa","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-11","42","42","42","42"
"2019-04-11","Nueva","No","No","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","Argentina","Femenino","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","NS/NC","Oferta Laboral Engañosa","Línea 145","NS/NC","Protex ","2019-04-11","","","",""
"2019-04-11","Nueva","No","No","No es Víctima","Masculino","NS/NC","Mendoza","Masculino","13","No","No","Mendoza","Argentina","Presencia de M y H","53","Mendoza","No","No","1","Masculino","13","Mendoza","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-04-11","50","50","50","50"
"2019-04-11","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","11","No","No","NS/NC","NS/NC","Femenino","30","NS/NC","Sí","No","1","Femenino","11","CABA","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Area Legal del PNR","2019-04-11","02","","","02"
"2019-04-11","Ampliatoria","No","No","Víctima Directa","Femenino","40","Córdoba","Femenino","40","No","No","Córdoba","Argentina","Masculino","40","Córdoba","Sí","No","4","Femenino","40","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-11","14","14","14","14"
"2019-04-11","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","11","No","No","NS/NC","NS/NC","Presencia de M y H","NS/NC","NS/NC","Sí","No","1","Femenino","11","CABA","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Area Legal del PNR","2019-04-11","06","","","02"
"2019-04-12","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-12","06","","","06"
"2019-04-12","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","30","No","No","NS/NC","NS/NC","Presencia de M y H","NS/NC","NS/NC","No","No","1","Femenino","30","Buenos Aires","Posible captación","Línea 145","NS/NC","Comisaría","2019-04-12","06","","","06"
"2019-04-12","Nueva","No","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","NS/NC","Masculino","NS/NC","caba","No","No","1","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-12","06","06","02","06"
"2019-04-12","Nueva","No","No","No es Víctima","Femenino","21","Buenos Aires","Femenino","13","No","No","Buenos Aires","NS/NC","Masculino","18","NS/NC","No","No","1","Femenino","13","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-04-12","06","06","","06"
"2019-04-12","Ampliatoria","Sí","No","Víctima Directa","Femenino","40","Córdoba","Femenino","40","No","No","Córdoba","Argentina","Masculino","40","Córdoba","No","No","1","Femenino","40","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-12","14","14","14","14"
"2019-04-12","Amplía y está relacionada con otras Denuncias","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","Córdoba","No","No","NS/NC","Masculino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-12","06","","14","06"
"2019-04-13","Nueva","No","No","No es Víctima","Masculino","NS/NC","Córdoba","Femenino","30","No","No","NS/NC","Otros Países","Masculino","NS/NC","Córdoba","No","No","1","Femenino","30","Córdoba","Oferta Laboral Engañosa","Línea 145","NS/NC","Protex ","2019-04-13","14","","14","14"
"2019-04-12","Ampliatoria","No","No","Víctima Directa","Femenino","40","Córdoba","Femenino","40","No","No","Córdoba","Argentina","Masculino","40","Córdoba","No","No","1","Femenino","40","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-12","14","14","14","14"
"2019-04-12","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","16","No","Sí","CABA","Argentina","Masculino","NS/NC","CABA","No","No","7","Femenino","16","CABA","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Area Legal del PNR","2019-04-12","06","02","02","02"
"2019-04-13","Nueva","No","Sí","No es Víctima","Masculino","69","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","Países Limítrofes","Masculino","29","Buenos Aires","No","No","2","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-13","06","06","06","06"
"2019-04-13","Ampliatoria","No","No","No es Víctima","Masculino","30","Córdoba","Femenino","30","No","No","NS/NC","Otros Países","Masculino","NS/NC","Córdoba","No","No","1","Femenino","30","Córdoba","Oferta Laboral Engañosa","Línea 145","NS/NC","PSA y Protex","2019-04-13","14","","14","14"
"2019-04-14","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","SALTA","Femenino","42","No","No","Tucumán","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","42","SALTA","Desaparición de personas","Línea 145","Boca en Boca","Protex ","2019-04-14","66","90","","66"
"2019-04-14","Nueva","No","No","Víctima Directa","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Misiones","No","No","1","Femenino","NS/NC","Misiones","Traslado de personas","Línea 145","NS/NC","Protex ","2019-04-14","06","06","54","54"
"2019-04-14","Nueva","No","No","Víctima Directa","Masculino","26","Buenos Aires","Masculino","26","No","No","Buenos Aires","Argentina","Femenino","NS/NC","ns/NC","No","No","1","Masculino","26","Buenos Aires","Posible captación","Línea 145","NS/NC","Protex ","2019-04-14","06","06","","06"
"2019-04-14","Nueva","No","No","Víctima Indirecta","Masculino","NS/NC","Buenos Aires","Femenino","30","Sí","No","CABA","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","30","CABA","Desaparición de personas","Línea 145","NS/NC","Comisaría","2019-04-14","06","02","","02"
"2019-04-15","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","NS/NC","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-04-15","02","","","02"
"2019-04-15","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","30","No","No","Buenos Aires","NS/NC","NS/NC","NS/NC","Buenos Aires","No","NO","3","Femenino","30","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-04-15","06","06","06","06"
"2019-04-16","Nueva","No","Sí","No es Víctima","NS/NC","NS/NC","santa fe","Presencia de M y Trans","NS/NC","No","No","NS/NC","NS/NC","Masculino","NS/NC","SANTA FE","Sí","Sí","NS/NC","Presencia de M y Trans","NS/NC","Santa Fe","Explotación Sexual","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-04-16","82","","82","82"
