"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-10-02","No","No","Sí","No","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Desaparición","Línea 145","Otros","Fuerzas de seguridad federal","2018-10-02","02","","02",""
"2018-10-02","No","No","Sí","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","18 a 25","No","No","Sin dato/no contesta","No refiere","Masculino","26 a 40","Sin dato/no contesta","No","No","4","Femenino","18 a 25","Tucumán","Explotación sexual","Línea 145","Otros","Protex","2018-10-02","","","","90"
"2018-10-02","Sí","No","Sí","No","Femenino","26 a 40","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Protex","2018-10-02","06","","","06"
"2018-10-02","No","No","Sí","Sí","Femenino","No sabe/no contesta","Sin dato/no contesta","Masculino","No sabe/no contesta","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-10-02","","06","",""
"2018-10-02","No","No","No","No","Femenino","61 en adelante","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Femenino","18 a 25","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible captación","Línea 145","Boca en boca","Protex","2018-10-03","06","06","",""
"2018-10-03","No","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Sí","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","No contesta / No se consultó","Área legal para judicializar","2018-10-03","02","","02","02"
"2018-10-03","Sí","No","No","Sí","Femenino","18 a 25","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","18 a 25","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Protex","2018-10-03","06","","06","06"
"2018-10-03","Sí","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Sí","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","No contesta / No se consultó","Area legal ya judicializada","2018-10-03","02","","02","02"
"2018-10-03","No","No","No","Sí","Femenino","No sabe/no contesta","Tucumán","Femenino","14 a 15","No","No","Tucumán","Argentina","Masculino","16 a 17 (específico para trabajo adolescente)","Tucumán","No","No","24","Femenino","14 a 15","Tucumán","Desaparición","Línea 145","Otros","Protex","2018-10-03","90","90","90","90"
"2018-10-03","Sí","No","No","Sí","Femenino","18 a 25","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","18 a 25","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Protex","2018-10-03","06","","06","06"
"2018-10-03","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","7","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Área legal para judicializar","2018-10-03","02","","","02"
"2018-10-04","Sí","No","No","Sí","Femenino","41 a 60","Salta","Femenino","41 a 60","No","No","Río Negro","No refiere","Masculino","41 a 60","Río Negro","No","No","1","Femenino","41 a 60","Río Negro","Explotación sexual","Línea 145","Otros","Protex","2018-10-04","66","62","62","62"
"2018-10-04","Sí","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Extranjera","Masculino","No sabe/no contesta","Buenos Aires","No","No","4","Femenino","0 a 13","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-10-04","06","06","06","06"
"2018-10-04","Sí","No","Sí","No","Masculino","No sabe/no contesta","San Luis","Femenino","0 a 13","No","No","Corrientes","Argentina","Femenino","No sabe/no contesta","San Luis","No","No","2","Femenino","0 a 13","San Luis","Explotación sexual","Línea 145","Otros","Protex","2018-10-04","74","18","74","74"
"2018-10-04","No","No","Sí","No","Femenino","41 a 60","Mendoza","Femenino","14 a 15","No","No","Sin dato/no contesta","Argentina","Masculino","61 en adelante","Mendoza","No","No","0","Femenino","14 a 15","Mendoza","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-10-04","50","","50","50"
"2018-10-04","No","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Otro país donde ocurre el hecho","No","No","0","Femenino","18 a 25","Otro país donde ocurre el hecho","Posible captación","Línea 145","Internet","Protex","2018-10-04","02","06","",""
"2018-10-04","No","No","No","Sí","Masculino","No sabe/no contesta","San Luis","Situaciones con hombres y mujeres o trans (varios)","41 a 60","No","No","San Luis","Extranjera","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","32","Situaciones con hombres y mujeres o trans (varios)","41 a 60","San Luis","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-10-04","74","74","02","74"
"2018-10-04","No","No","Sí","No","Masculino","61 en adelante","Mendoza","Femenino","14 a 15","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Mendoza","Sí","Sí","2","Femenino","14 a 15","Mendoza","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-10-04","50","","50","50"
"2018-10-04","No","No","No","No","Femenino","26 a 40","Salta","Femenino","0 a 13","No","No","Salta","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Salta","Pornografía infantil","Línea 145","Boca en boca","Protex","2018-10-04","66","66","","66"
"2018-10-04","No","No","Sí","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","3","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-10-04","02","","02","02"
"2018-10-05","No","No","No","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","26 a 40","Formosa","No","No","2","Situaciones con hombres y mujeres o trans (varios)","18 a 25","Formosa","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-10-05","82","82","34","34"
"2018-10-05","Sí","No","Sí","No","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-10-05","02","","02","02"
"2018-10-05","No","No","Sí","No","Masculino","41 a 60","Río Negro","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Río Negro","Argentina","Masculino","No sabe/no contesta","Río Negro","No","No","3","Femenino","16 a 17 (específico para trabajo adolescente)","Río Negro","Explotación sexual","Línea 145","Otros","Protex","2018-10-05","62","62","62","62"
"2018-10-05","Sí","No","No","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","26 a 40","Formosa","No","No","2","Situaciones con hombres y mujeres o trans (varios)","18 a 25","Formosa","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-10-05","82","82","34","34"
"2018-10-05","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-10-05","02","02","02","02"
"2018-10-05","No","No","Sí","No","Masculino","18 a 25","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-10-05","02","","","02"
"2018-10-05","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-10-07","06","02","","02"
"2018-10-06","Sí","No","No","No","Femenino","26 a 40","Buenos Aires","Femenino","26 a 40","Sí","No","Buenos Aires","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","26 a 40","Buenos Aires","Posible captación","Línea 145","Otros","Protex","2018-10-06","06","06","","06"
"2018-10-06","Sí","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Sí","Sí","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-10-06","06","","","06"
"2018-10-06","No","No","Sí","No","Femenino","26 a 40","Salta","Femenino","0 a 13","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Salta","Explotación sexual","Línea 145","Boca en boca","Protex","2018-10-06","66","","","66"
"2018-10-06","Sí","No","Sí","No","Masculino","No sabe/no contesta","San Luis","Femenino","No sabe/no contesta","No","No","San Luis","Argentina","Femenino","No sabe/no contesta","San Luis","No","No","1","Femenino","No sabe/no contesta","San Luis","Explotación laboral","Línea 145","Otros","Protex","2018-10-06","74","74","74","74"
"2018-10-05","No","No","Sí","Sí","Femenino","18 a 25","Neuquén","Femenino","18 a 25","No","No","Neuquén","Argentina","No sabe/no contesta","No sabe/no contesta","Neuquén","No","No","1","Femenino","18 a 25","Neuquén","Oferta laboral engañosa","Línea 145","Otros","Protex","2018-10-06","58","58","58","58"
"2018-10-06","No","No","Sí","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","Boca en boca","Área legal para judicializar","2018-10-06","02","","02",""
"2018-10-06","No","No","No","No","Femenino","41 a 60","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","Femenino","26 a 40","Neuquén","No","No","1","Femenino","18 a 25","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-10-06","06","06","58","58"
"2018-10-07","Sí","No","No","Sí","Femenino","No sabe/no contesta","Tucumán","Femenino","14 a 15","No","No","Tucumán","Argentina","Masculino","16 a 17 (específico para trabajo adolescente)","Tucumán","No","No","24","Femenino","14 a 15","Tucumán","Desaparición","Línea 145","Otros","Protex","2018-10-07","90","90","90","90"
"2018-10-07","Sí","No","No","No","Femenino","18 a 25","Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual","Correo institucional","Otros","Protex","2018-10-07","06","06","","06"
"2018-10-07","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-10-07","02","","","06"
"2018-10-08","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","41 a 60","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","Sí","No","1","Femenino","41 a 60","Buenos Aires","Posible captación","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-10-08","02","06","06","06"
"2018-10-08","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","41 a 60","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","Sí","No","1","Femenino","41 a 60","Buenos Aires","Posible captación","Correo institucional","ONG - Organismos nacionales","Protex","2018-10-08","02","06","06","06"
"2018-10-08","No","No","No","No","Femenino","No sabe/no contesta","Entre Ríos","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Entre Ríos","Argentina","Femenino","No sabe/no contesta","Entre Ríos","Sí","Sí","1","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Entre Ríos","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-10-08","30","30","30","30"
"2018-10-08","No","No","Sí","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Santa Fe","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Santa Fe","Sí","No","3","Femenino","16 a 17 (específico para trabajo adolescente)","Santa Fe","Explotación sexual","Línea 145","Otros","Protex","2018-10-08","82","82","82","82"
"2018-10-08","No","No","No","No","Femenino","No sabe/no contesta","Chaco","Femenino","18 a 25","No","No","Chaco","No refiere","Masculino","18 a 25","Chaco","No","No","1","Femenino","18 a 25","Chaco","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-10-08","22","22","22","22"
"2018-10-08","No","No","No","No","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Otro país donde ocurre el hecho","Argentina","Masculino","26 a 40","Otro país donde ocurre el hecho","No","No","1","Femenino","18 a 25","Otro país donde ocurre el hecho","Posible captación","Línea 145","Otros","Protex","2018-10-08","02","","",""
"2018-10-08","No","No","No","Sí","Masculino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Santa Fe","Argentina","No sabe/no contesta","No sabe/no contesta","Santa Fe","No","No","0","Femenino","No sabe/no contesta","Santa Fe","Explotación sexual","Línea 145","Otros","Juzgado / Fiscalía","2018-10-05","06","82","82","82"
"2018-10-08","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-10-08","06","02","","02"
"2018-10-08","Sí","No","Sí","No","Masculino","No sabe/no contesta","Corrientes","Femenino","14 a 15","No","No","Corrientes","Argentina","Masculino","61 en adelante","Sin dato/no contesta","No","No","1","Femenino","14 a 15","Corrientes","Explotación sexual","Línea 145","Otros","Protex","2018-10-08","18","18","","18"
"2018-10-08","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","0 a 13","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Buenos Aires","Sí","No","38","Femenino","0 a 13","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-10-08","06","","06","06"
"2018-10-08","No","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","14 a 15","No","No","San Juan","No refiere","Masculino","No sabe/no contesta","San Juan","No","No","18","Femenino","14 a 15","San Juan","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-10-08","02","70","70","70"
"2018-10-08","No","No","No","No","Femenino","41 a 60","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-10-08","06","06","","06"
"2018-10-09","Sí","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","16 a 17 (específico para trabajo adolescente)","Sí","No","Ciudad Autónoma de Buenos Aires","Extranjera","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","5","Masculino","14 a 15","Ciudad Autónoma de Buenos Aires","Explotación laboral niñas, niños y adolescentes","Línea 145","Otros","Area legal ya judicializada","2018-10-09","02","02","02","02"
"2018-10-09","No","No","No","No","Femenino","26 a 40","Buenos Aires","Femenino","26 a 40","Sí","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","2","Femenino","18 a 25","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-10-09","06","06","06","06"
"2018-10-09","No","No","No","No","Masculino","26 a 40","Santa Fe","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Santa Fe","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","3","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Santa Fe","Desaparición","Línea 145","ONG - Organismos nacionales","Protex","2018-10-09","82","82","","82"
"2018-10-09","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","3","Femenino","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-10-09","06","","","06"
"2018-10-09","No","No","No","No","Femenino","No sabe/no contesta","Neuquén","Femenino","26 a 40","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Neuquén","No","No","2","Femenino","26 a 40","Neuquén","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-10-09","58","","58","58"
"2018-10-09","Sí","No","No","No","Femenino","No sabe/no contesta","Neuquén","Femenino","26 a 40","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Neuquén","No","No","2","Femenino","26 a 40","Neuquén","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-10-09","58","","58","58"
"2018-10-10","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-10-11","02","","02","02"
"2018-10-10","Sí","No","No","No","Femenino","No sabe/no contesta","Neuquén","Femenino","26 a 40","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Neuquén","No","No","2","Femenino","26 a 40","Neuquén","Explotación sexual","Línea 145","Otros","Protex","2018-10-10","58","","58","58"
"2018-10-10","Sí","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Masculino","14 a 15","No","No","Buenos Aires","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","Sí","No","1","Masculino","14 a 15","Buenos Aires","Venta de niños y otros delitos","Línea 145","Otros","Protex","2018-10-10","06","06","06","06"
"2018-10-10","No","No","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","0 a 13","No","No","Buenos Aires","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","No","No","1","Femenino","0 a 13","Buenos Aires","Venta de niños y otros delitos","Correo institucional","Otros","Protex","2018-10-10","","06","06","06"
"2018-10-11","No","No","No","Sí","Femenino","No sabe/no contesta","Formosa","Femenino","No sabe/no contesta","No","No","Formosa","Argentina","Femenino","No sabe/no contesta","Formosa","No","No","0","Femenino","No sabe/no contesta","Formosa","Explotación sexual","Línea 145","Otros","Protex","2018-10-11","34","34","34","34"
"2018-10-11","Sí","No","Sí","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","10","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-10-11","02","","02","02"
"2018-10-11","Sí","No","No","No","Femenino","No sabe/no contesta","Santa Fe","Femenino","18 a 25","No","No","Santa Fe","Argentina","Masculino","26 a 40","Formosa","No","No","2","Situaciones con hombres y mujeres o trans (varios)","18 a 25","Formosa","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-10-11","82","82","34","34"
"2018-10-11","Sí","No","No","No","Femenino","No sabe/no contesta","Entre Ríos","Masculino","No sabe/no contesta","No","No","Entre Ríos","Argentina","Masculino","No sabe/no contesta","Entre Ríos","No","No","1","Masculino","No sabe/no contesta","Entre Ríos","Explotación laboral","Correo institucional","No contesta / No se consultó","Protex","2018-10-11","30","30","30","30"
"2018-10-11","No","No","Sí","No","Femenino","26 a 40","Córdoba","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","2","Femenino","No sabe/no contesta","Córdoba","Explotación sexual","Línea 145","Otros","Protex","2018-10-11","14","","","14"
