"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-09-03","No","No","Sí","No","Femenino","No sabe/no contesta","Chaco","Masculino","No sabe/no contesta","No","No","Sin dato/no contesta","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","4","Masculino","No sabe/no contesta","Chaco","Explotación sexual","Línea 145","Otros","Protex","2018-09-03","22","","","22"
"2018-09-03","No","No","Sí","No","Masculino","26 a 40","Buenos Aires","Masculino","14 a 15","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","2","Masculino","14 a 15","Buenos Aires","Posible captación","Línea 145","Otros","Fuerzas de seguridad federal","2018-09-03","06","","","06"
"2018-09-03","Sí","No","No","No","Femenino","No sabe/no contesta","Tucumán","Femenino","26 a 40","No","No","Tucumán","Argentina","Masculino","41 a 60","Sin dato/no contesta","No","No","1","Femenino","26 a 40","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-09-03","90","90","",""
"2018-09-03","No","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","Sí","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-09-03","02","02","","02"
"2018-09-03","Sí","No","No","No","Femenino","41 a 60","Córdoba","Femenino","18 a 25","Sí","No","Córdoba","Argentina","Masculino","No sabe/no contesta","Chubut","No","No","1","Femenino","18 a 25","Chubut","Explotación sexual","Correo institucional","Otros","Protex","2018-09-03","14","14","26","26"
"2018-09-03","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-09-03","02","","02","02"
"2018-09-04","No","No","Sí","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-09-04","","","02","02"
"2018-09-04","Sí","No","No","No","Femenino","No sabe/no contesta","Tierra del Fuego","Masculino","0 a 13","No","No","Tierra del Fuego","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","2","Masculino","0 a 13","Tierra del Fuego","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Protex","2018-09-04","94","94","","94"
"2018-09-04","No","No","Sí","No","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","5","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-09-04","02","02","","02"
"2018-09-04","No","No","No","Sí","Masculino","26 a 40","Buenos Aires","Masculino","26 a 40","No","No","Buenos Aires","Extranjera","Masculino","26 a 40","Buenos Aires","No","No","4","Masculino","26 a 40","Buenos Aires","Explotación laboral","Línea 145","Boca en boca","Protex","2018-09-05","06","06","06","06"
"2018-09-05","Sí","No","No","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-09-05","02","","02","02"
"2018-09-06","Sí","No","No","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","Sí","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-09-06","02","02","","02"
"2018-09-07","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Buenos Aires","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Publicidad de oferta sexual","Correo institucional","No contesta / No se consultó","Protex","2018-09-07","06","06","","06"
"2018-09-07","No","No","No","No","Femenino","26 a 40","Misiones","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Misiones","Argentina","Masculino","26 a 40","Misiones","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Misiones","Desaparición","Línea 145","Boca en boca","Protex","2018-09-07","54","54","54","54"
"2018-09-07","No","No","Sí","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Masculino","18 a 25","No","No","Chaco","Argentina","No sabe/no contesta","No sabe/no contesta","Chaco","No","No","1","Masculino","18 a 25","Chaco","Explotación sexual","Línea 145","Boca en boca","Protex","2018-09-07","02","22","22","22"
"2018-09-05","Sí","No","Sí","Sí","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","3","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Fuerzas de seguridad federal","2018-09-05","02","02","02","02"
"2018-09-05","Sí","No","Sí","Sí","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","3","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","TV","Fuerzas de seguridad federal","2018-09-05","02","","","02"
"2018-09-05","No","No","No","No","Femenino","No sabe/no contesta","Entre Ríos","Masculino","No sabe/no contesta","No","No","Entre Ríos","Argentina","Masculino","No sabe/no contesta","Entre Ríos","No","No","1","Masculino","No sabe/no contesta","Entre Ríos","Explotación laboral","Correo institucional","Otros","Protex","2018-09-06","30","30","30","30"
"2018-09-05","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Buenos Aires","Desaparición","Línea 145","Boca en boca","Protex","2018-09-05","06","06","","06"
"2018-09-06","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Buenos Aires","Desaparición","Línea 145","Boca en boca","Protex","2018-09-06","06","06","","06"
"2018-09-06","No","No","No","No","Femenino","No sabe/no contesta","Neuquén","Femenino","No sabe/no contesta","No","No","Neuquén","Extranjera","Masculino","No sabe/no contesta","Neuquén","No","No","4","Femenino","No sabe/no contesta","Neuquén","Explotación sexual","Correo institucional","Otros","Protex","2018-09-06","58","58","58","58"
"2018-09-06","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","41 a 60","Sin dato/no contesta","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-09-06","02","","","02"
"2018-09-06","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Buenos Aires","Desaparición","Línea 145","Boca en boca","Protex","2018-09-06","06","06","","06"
"2018-09-06","Sí","No","No","No","Femenino","No sabe/no contesta","Neuquén","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Neuquén","No","No","4","Femenino","No sabe/no contesta","Neuquén","Explotación sexual","Correo institucional","Otros","Protex","2018-09-06","58","","58","58"
"2018-09-06","No","No","Sí","No","Femenino","No sabe/no contesta","Neuquén","Femenino","No sabe/no contesta","No","No","Neuquén","Argentina","No sabe/no contesta","No sabe/no contesta","Neuquén","No","No","1","Femenino","No sabe/no contesta","Neuquén","Publicidad de oferta sexual","Línea 145","No contesta / No se consultó","Protex","2018-09-06","58","58","58","58"
"2018-09-07","Sí","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Correo institucional","Otros","Area legal ya judicializada","2018-09-07","02","","02","02"
"2018-09-07","No","No","No","No","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","No refiere","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-09-07","02","02","02","02"
"2018-09-07","No","No","No","No","Femenino","26 a 40","Santiago del Estero","Femenino","26 a 40","No","No","Santiago del Estero","Argentina","No sabe/no contesta","No sabe/no contesta","Santiago del Estero","No","No","1","Femenino","26 a 40","Santiago del Estero","Desaparición","Línea 145","No contesta / No se consultó","Protex","2018-09-08","86","86","86","86"
"2018-09-07","Sí","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","5","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Área legal para judicializar","2018-09-07","02","","02","02"
"2018-09-07","No","No","No","No","Femenino","41 a 60","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","0 a 13","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Boca en boca","Protex","2018-09-07","06","06","","06"
"2018-09-09","No","No","No","No","Femenino","61 en adelante","Misiones","Femenino","18 a 25","No","No","Misiones","Argentina","Femenino","61 en adelante","Misiones","No","No","4","Femenino","18 a 25","Misiones","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-09-11","54","54","54","54"
"2018-09-07","No","No","No","No","Femenino","18 a 25","Catamarca","Femenino","18 a 25","No","No","Catamarca","Argentina","Masculino","26 a 40","Catamarca","No","No","1","Femenino","18 a 25","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-09-08","10","10","10",""
"2018-09-08","No","No","Sí","No","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Sí","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-09-08","02","","02","02"
"2018-09-08","Sí","No","No","No","Masculino","26 a 40","Ciudad Autónoma de Buenos Aires","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","No contesta / No se consultó","Protex","2018-09-08","02","02","02","02"
"2018-09-08","No","No","Sí","No","Femenino","26 a 40","Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Oferta laboral engañosa","Línea 145","No contesta / No se consultó","Protex","2018-09-08","06","02","","02"
"2018-09-08","Sí","No","No","No","Femenino","26 a 40","Santiago del Estero","Femenino","26 a 40","No","No","Santiago del Estero","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","Femenino","26 a 40","Santiago del Estero","Desaparición","Línea 145","No contesta / No se consultó","Protex","2018-09-08","86","86","","86"
"2018-09-08","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","18 a 25","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-09-09","02","02","02","02"
"2018-09-10","No","No","No","No","Femenino","No sabe/no contesta","Río Negro","Femenino","18 a 25","Sí","No","Río Negro","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Río Negro","No","No","1","Femenino","18 a 25","Río Negro","Posible trata de personas (hecho indefinido)","Correo institucional","ONG - Organismos nacionales","Protex","2018-09-09","62","62","62","62"
"2018-09-10","No","No","No","Sí","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Masculino","41 a 60","Buenos Aires","No","No","1","Femenino","26 a 40","Buenos Aires","Posible captación","Correo institucional","Otros","Protex","2018-09-10","02","06","06","06"
"2018-09-10","Sí","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Masculino","41 a 60","Buenos Aires","No","No","9","Femenino","18 a 25","Buenos Aires","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-09-10","06","","06","06"
"2018-09-10","Sin datos","No","Sí","No","Masculino","No sabe/no contesta","Entre Ríos","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","41 a 60","Entre Ríos","No","No","2","Femenino","No sabe/no contesta","Entre Ríos","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-09-10","30","","30","30"
"2018-09-10","No","No","Sí","Sí","Femenino","No sabe/no contesta","Río Negro","Femenino","No sabe/no contesta","No","No","Río Negro","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Río Negro","Posible trata de personas (hecho indefinido)","Correo institucional","No contesta / No se consultó","Protex","2018-09-10","62","62","","62"
"2018-09-10","No","No","No","No","Femenino","No sabe/no contesta","Entre Ríos","Masculino","No sabe/no contesta","No","No","Entre Ríos","Argentina","Masculino","No sabe/no contesta","Entre Ríos","No","No","1","Masculino","No sabe/no contesta","Entre Ríos","Explotación laboral","Correo institucional","Otros","Protex","2018-09-10","30","30","30","30"
"2018-09-12","No","No","No","Sí","Masculino","41 a 60","Buenos Aires","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","No sabe/no contesta","Chubut","No","No","0","No sabe/no contesta","No sabe/no contesta","Chubut","Posible trata de personas (hecho indefinido)","Línea 145","No contesta / No se consultó","Fuerzas de seguridad federal","2018-09-12","06","02","26","26"
"2018-09-12","Sí","No","No","Sí","Masculino","41 a 60","Buenos Aires","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","No sabe/no contesta","Chubut","No","No","0","No sabe/no contesta","No sabe/no contesta","Chubut","Posible trata de personas (hecho indefinido)","Llamadas salientes","No contesta / No se consultó","Fuerzas de seguridad federal","2018-09-12","06","02","26","26"
"2018-09-12","Sí","No","No","Sí","Masculino","41 a 60","Buenos Aires","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Masculino","No sabe/no contesta","Chubut","No","No","0","No sabe/no contesta","No sabe/no contesta","Chubut","Posible trata de personas (hecho indefinido)","Teléfono institucional (no salientes)","No contesta / No se consultó","Fuerzas de seguridad federal","2018-09-12","06","02","26","26"
"2018-09-12","Sí","No","No","No","Femenino","26 a 40","Mendoza","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Sí","No","0","Femenino","14 a 15","Mendoza","Explotación sexual","Línea 145","ONG - Organismos nacionales","Protex","2018-09-12","50","","","50"
"2018-09-12","Sí","No","No","No","Femenino","No sabe/no contesta","Río Negro","Femenino","18 a 25","Sí","No","Río Negro","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Río Negro","No","No","1","Femenino","18 a 25","Río Negro","Posible trata de personas (hecho indefinido)","Correo institucional","ONG - Organismos nacionales","Protex","2018-09-12","62","62","62","62"
"2018-09-13","Sí","Sí","No","No","Femenino","No sabe/no contesta","Sin dato/no contesta","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Buenos Aires","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","16 a 17 (específico para trabajo adolescente)","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-09-13","","06","","06"
"2018-09-13","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","Argentina","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-09-13","02","","02","02"
"2018-09-13","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Área legal para judicializar","2018-09-13","02","","02","02"
"2018-09-13","Sí","No","Sí","No","Masculino","26 a 40","Tucumán","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","41 a 60","Tucumán","No","No","2","Femenino","No sabe/no contesta","Tucumán","Explotación sexual","Línea 145","Boca en boca","Protex","2018-09-13","90","","90","90"
"2018-09-13","Sí","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","No","No","5","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-09-13","02","","02","02"
"2018-09-13","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","2","Masculino","0 a 13","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-09-13","02","02","02","02"
"2018-09-13","Sí","No","No","No","Femenino","No sabe/no contesta","Misiones","Femenino","16 a 17 (específico para trabajo adolescente)","Sí","No","Misiones","Argentina","Masculino","26 a 40","Misiones","No","No","1","Femenino","16 a 17 (específico para trabajo adolescente)","Misiones","Desaparición","Llamadas salientes","Otros","Protex","2018-09-13","54","54","54","54"
"2018-09-13","No","No","Sí","Sí","Femenino","No sabe/no contesta","Córdoba","Femenino","26 a 40","No","No","Córdoba","Argentina","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","2","Femenino","26 a 40","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","Otros","Área legal para judicializar","2018-09-13","14","14","02","02"
"2018-09-13","No","No","No","No","Masculino","26 a 40","Buenos Aires","Masculino","18 a 25","Sí","No","Misiones","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Desaparición","Línea 145","Boca en boca","Protex","2018-09-13","06","54","",""
"2018-09-13","Sí","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Santa Cruz","No","Sí","15","Femenino","16 a 17 (específico para trabajo adolescente)","Santa Cruz","Oferta laboral engañosa","Línea 145","TV","Protex","2018-09-13","","","78","78"
"2018-09-14","Sí","No","No","No","Masculino","No sabe/no contesta","Mendoza","Femenino","0 a 13","No","No","Neuquén","Argentina","Masculino","61 en adelante","Mendoza","No","No","0","Situaciones con hombres y mujeres o trans (varios)","0 a 13","Mendoza","Explotación sexual","Línea 145","Otros","Protex","2018-09-14","50","58","50","50"
"2018-09-14","No","No","No","Sí","Masculino","26 a 40","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","No","No","Buenos Aires","Extranjera","Masculino","26 a 40","Buenos Aires","No","No","14","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Fuerzas de seguridad federal","2018-09-14","06","06","06","06"
"2018-09-14","No","No","No","Sí","Femenino","18 a 25","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Argentina","Masculino","41 a 60","Buenos Aires","No","No","1","Femenino","18 a 25","Buenos Aires","Posible trata de personas (hecho indefinido)","Línea 145","Boca en boca","Fuerzas de seguridad federal","2018-09-14","06","","06","06"
"2018-09-14","Sí","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Masculino","0 a 13","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","2","Masculino","0 a 13","Ciudad Autónoma de Buenos Aires","Posible captación","Línea 145","ONG - Organismos nacionales","Área legal para judicializar","2018-09-14","02","02","02","02"
