"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_id","victima_identificada_provincia_origen_id","denunciado_provincia_id","victimas_estimadas_provincia_hecho_id"
"2019-06-03","Nueva","no","No","No es Víctima","Femenino","NS/NC","santa fe","femenino","29","no","no","santa fe","Argentina","Masculino","NS/NC","Santa fe","No","No","1","Femenino","29","Santa fe","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-06-03","82","82","82","82"
"2019-06-04","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","no","no","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","TV","Area Legal para judicializar","2019-06-04","02","","","02"
"2019-06-04","Relacionada","No","No","Víctima Directa","Masculino","24","CABA","Masculino","24","NO","NO","CABA","Argentina","Masculino","NS/NC","Santiado del Estero","No","No","1","Masculino","24","Santiado del Estero","Extracción de órganos","Línea 145","NS/NC","Protex","2019-06-04","02","02","",""
"2019-06-04","Nueva","No","Sí","Víctima Directa","Femenino","25","CABA","Femenino","25","No","No","CABA","Argentina","Masculino","50","NS/NC","No","No","1","Femenino","25","CABA","Oferta Laboral Engañosa","Línea 145","NS/NC","Area Legal para judicializar","2019-06-04","02","02","","02"
"2019-06-04","Nueva","No","No","Víctima Directa","Femenino","NS/NC","Mendoza","Femenino","11","No","No","Mendoza","Argentina","Masculino","60","Mendoza","No","No","1","Femenino","11","Mendoza","Explotación Sexual de N, N y A","Correo Electrónico","NS/NC","Fiscalía/ Juzgado","2019-06-04","50","50","50","50"
"2019-06-04","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Tucumán","Femenino","20","No","No","Tucumán","Argentina","Masculino","30","Tucumán","No","No","6","Femenino","20","Tucumán","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-04","90","90","90","90"
"2019-06-04","Relacionada","No","Sí","No es Víctima","Masculino","68","Buenos Aires","Femenino","NS/NC","No","NO","Buenos Aires","NS/NC","Femenino","38","NS/NC","No","No","4","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","TV","Protex ","2019-06-04","06","06","","06"
"2019-06-05","Relacionada","No","Sí","Víctima Directa","Masculino","39","Corrientes","Masculino","39","No","No","NS/NC","Países Limítrofes","Masculino","NS/NC","Corrientes","No","No","5","Masculino","39","Corrientes","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-06-05","18","","18","18"
"2019-06-05","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","Córdoba","Femenino","15","No","No","Salta","Argentina","Presencia de M y H","80","Córdoba","No","No","NS/NC","Femenino","15","Córdoba","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-05","14","66","14","14"
"2019-06-05","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","36","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Masculino","36","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-06-05","06","06","","06"
"2019-06-05","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","15","No","No","Buenos Aires","Argentina","Masculino","NS/NC","NS/NC","No","No","1","Femenino","15","Buenos Aires","Desaparición de personas","Línea 145","Campañas del Programa","Protex y Personas Extraviadas","2019-06-05","06","06","","06"
"2019-06-05","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","30","No","No","Buenos Aires","Países Limítrofes","Femenino","NS/NC","CABA","No","No","1","Femenino","30","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-05","06","06","02","06"
"2019-06-05","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","ns/nc","ns/nc","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","NS/NC","Area Legal del PNR (ya judicializada)","2019-06-05","02","02","","02"
"2019-06-06","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","Santa Fe","Argentina","Masculino","NS/NC","Santa Fe","No","No","11","Femenino","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-06","82","82","82","82"
"2019-06-06","Nueva","No","Sí","No es Víctima","NS/NC","NS/NC","Santa Fe","Femenino","15","No","No","Santa Fe","Argentina","Presencia de M y H","NS/NC","Santa Fe","No","No","1","Femenino","15","Santa Fe","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-06-06","82","82","82","82"
"2019-06-06","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Santa Cruz","Femenino","50","No","No","NS/NC","Otros Países","Femenino","NS/NC","Santa Cruz","Sí","No","3","Femenino","50","Santa Cruz","Explotación Sexual","Línea 145","TV","Protex ","2019-06-06","78","","78","78"
"2019-06-05","Nueva","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","5","No","No","Buenos Aires","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","1","Femenino","5","Buenos Aires","Explotación Sexual","Correo Electrónico","ONG-Organismos nacionales","Protex ","2019-06-06","06","06","06","06"
"2019-06-06","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","5","No","No","Buenos Aires","Países Limítrofes","Femenino","NS/NC","Buenos Aires","No","No","1","Femenino","5","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-06","06","06","06","06"
"2019-06-06","Ampliatoria","no","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","caba","Argentina","NS/NC","NS/NC","NS/NC","No","No","3","Femenino","NS/NC","CABA","Publicidad de Oferta Sexual","Línea 145","Internet","Area Legal del PNR (ya judicializada)","2019-06-06","02","02","","02"
"2019-06-06","Ampliatoria","NO","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","35","NS/NC","Posible captación","Línea 145","Internet","Protex ","2019-06-06","02","02","",""
"2019-06-06","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Río Negro","Masculino","7","No","No","Río Negro","Argentina","Masculino","70","Neuquén","No","No","6","Femenino","7","Río Negro","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-06-06","62","62","58","62"
"2019-06-06","Nueva","No","Sí","No es Víctima","NS/NC","NS/NC","CABA","Femenino","NS/NC","No","No","CABA","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","1","CABA","Publicidad de Oferta Sexual","Línea 145","NS/NC","Protex ","2019-06-06","02","02","","02"
"2019-06-06","Nueva","No","No","No es Víctima","Masculino","65","Córdoba","Femenino","16","No","No","Corrientes","Argentina","Masculino","47","Córdoba","Sí","No","5","Femenino","5","Córdoba","Explotación Sexual","Línea 145","NS/NC","Gendarmería y Protex","2019-06-07","14","18","14","14"
"2019-06-07","Nueva","No","No","Víctima Directa","Femenino","27","Santa Fe","Femenino","27","No","No","Córdoba","Argentina","Masculino","NS/NC","Córdoba","No","No","1","Femenino","27","Córdoba","Reducción a la servidumbre o situaciones análogas","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-07","82","14","14","14"
"2019-06-07","Nueva","NO","No","No es Víctima","Femenino","59","Chubut","Femenino","19","NO","NO","Chubut","Argentina","Femenino","NS/NC","NS/NC","No","No","1","Femenino","19","Chubut","Reducción a la servidumbre o situaciones análogas","Línea 145","NS/NC","Protex ","2019-06-07","26","26","","26"
"2019-06-07","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","15","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","Sí","No","10","Femenino","15","Buenos Aires","Explotación Sexual","Línea 145","Internet","Gendarmería y Protex","2019-06-07","06","","","06"
"2019-06-07","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Buenos Aires","Femenino","15","No","No","NS/NC","NS/NC","Femenino","NS/NC","NS/NC","Sí","No","10","Femenino","15","Buenos Aires","Explotación Sexual","Línea 145","Boca en Boca","Gendarmería y Protex","2019-06-07","06","","","06"
"2019-06-07","Nueva","No","No","Víctima Directa","Femenino","19","Córdoba","Femenino","19","No","No","Córdoba","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","19","NS/NC","Ofrecimiento","Línea 145","NS/NC","Protex ","2019-06-07","14","14","",""
"2019-06-08","Nueva","No","Sí","No es Víctima","Masculino","75","CABA","Femenino","NS/NC","No","No","NS/NC","Otros Países","Femenino","23","CABA","No","No","2","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Area Legal para judicializar","2019-06-08","02","","02","02"
"2019-06-08","Ampliatoria","No","Sí","No es Víctima","Masculino","75","CABA","Femenino","NS/NC","No","No","NS/NC","Otros Países","Femenino","23","CABA","No","No","2","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Area Legal del PNR (ya judicializada)","2019-06-08","02","","02","02"
"2019-06-09","Relacionada","No","No","Víctima Indirecta","Femenino","NS/NC","Santa Fe","Femenino","29","No","No","Santa Fe","Argentina","Masculino","NS/NC","NS/NC","Sí","No","1","Femenino","29","Santa Fe","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-09","82","82","","82"
"2019-06-09","Nueva","No","No","No es Víctima","Femenino","NS/NC","Catamarca","Femenino","17","NO","NO","Catamarca","Argentina","Masculino","NS/NC","NS/NC","No","Sí","1","Femenino","17","Catamarca","Grooming","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-11","10","10","","10"
"2019-06-10","Nueva","No","Sí","No es Víctima","Femenino","38","Buenos Aires","Femenino","6","No","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","2","Femenino","6","Buenos Aires","Explotación Sexual","Línea 145","Boca en Boca","Gendarmería y Protex","2019-06-10","06","06","06","06"
"2019-06-10","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Santa Fe","Femenino","29","No","No","Santa Fe","Argentina","Masculino","NS/NC","NS/NC","Sí","No","1","Femenino","29","Santa Fe","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-09","82","82","","82"
"2019-06-10","Nueva","no","No","No es Víctima","Masculino","39","CABA","Presencia de M y H","4","NO","NO","Buenos Aires","Argentina","Presencia de M y H","NS/NC","Buenos Aires","No","Sí","4","Presencia de M y H","4","Buenos Aires","Explotación Sexual de N, N y A","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-10","02","06","06","06"
"2019-06-11","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santa Fe","Femenino","16","No","No","Santa Fe","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","1","Buenos Aires","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-06-11","82","82","","06"
"2019-06-12","Nueva","No","Sí","No es Víctima","Masculino","23","Salta","Femenino","16","No","No","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","1","Femenino","16","Salta","Explotación Sexual","Línea 145","Boca en Boca","Gendarmería y Protex","2019-06-12","66","","","66"
"2019-06-12","Ampliatoria ","No","No","No es Víctima","Femenino","NS/NC","Catamarca","Femenino","17","NO","NO","Catamarca","Argentina","Masculino","NS/NC","NS/NC","No","Sí","1","Femenino","17","Catamarca","Grooming","Correo Electrónico","ONG-Organismos nacionales","PROTEX ","2019-06-13","10","10","","10"
"2019-06-12","Ampliatoria","No","Sí","No es Víctima","Masculino","50","NS/NC","Femenino","15","Sí","No","Buenos Aires","Argentina","Masculino","58","Buenos Aires","Sí","No","5","Femenino","15","Buenos Aires","Explotación sexual","Línea 145","NS/NC","Protex ","2019-06-12","","06","06","06"
"2019-06-13","Ampliatoria","No","Sí","No es Víctima","Masculino","NS/NC","Santa Fe","Femenino","NS/NC","No","No","NS/NC","Argentina","Masculino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Santa Fe","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-13","82","","","82"
"2019-06-13","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","18","NO","NO","CABA","Argentina","Femenino","45","CABA","No","No","NS/NC","Femenino","18","CABA","Explotación sexual","Línea 145","TV","Area Legal del PNR (ya judicializada)","2019-06-13","02","02","02","02"
"2019-06-13","Nueva","no","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","Sí","NO","Buenos Aires","Argentina","Masculino","NS/NC","CABA","No","No","1","Femenino","18","CABA","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Area Legal del PNR (ya judicializada)","2019-06-13","02","06","02","02"
"2019-06-13","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Chaco","NS/NC","NS/NC","No","No","Chaco","Argentina","Masculino","NS/NC","Chaco","No","No","NS/NC","NS/NC","NS/NC","Chaco","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-13","22","22","22","22"
"2019-06-14","Nueva","No","No","Víctima Indirecta","Masculino","NS/NC","Misiones","Femenino","20","No","No","Misiones","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","20","Misiones","Posible captación","Línea 145","Boca en Boca","Protex y Personas Extraviadas","2019-06-14","54","54","","54"
"2019-06-14","Nueva","No","Sí","No es Víctima","Masculino","NS/NC","Salta","Presencia de M y H","23","No","No","Salta","Argentina","Masculino","58","Salta","No","No","9","Presencia de M y H","23","Salta","Explotación Laboral","Línea 145","NS/NC","Protex ","2019-06-14","66","66","66","66"
"2019-06-14","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","3","Femenino","NS/NC","CABA","Explotación Sexual","Línea 145","Boca en Boca","Area Legal del PNR (ya judicializada)","2019-06-14","02","","","02"
"2019-06-14","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Misiones","Femenino","20","No","No","Misiones","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","20","Misiones","Posible captación","Línea 145","Boca en Boca","Protex y Personas Extraviadas","2019-06-14","54","54","","54"
"2019-06-14","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Misiones","Femenino","20","No","No","Misiones","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","20","Misiones","Posible captación","Línea 145","Boca en Boca","Protex y Personas Extraviadas","2019-06-14","54","54","","54"
"2019-06-14","Nueva","no","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","20","NO","NO","NS/NC","NS/NC","Masculino","60","NS/NC","No","No","3","Femenino","20","caba","Explotación Sexual","Línea 145","Internet","Area Legal para judicializar","2019-06-14","02","","","02"
"2019-06-15","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","Misiones","Femenino","20","No","No","Misiones","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","20","Misiones","Posible captación","Línea 145","Boca en Boca","Protex y Personas Extraviadas","2019-06-15","54","54","","54"
"2019-06-15","Nueva","No","No","No es Víctima","Femenino","NS/NC","Santa Fe","Femenino","16","No","No","Santa Fe","Argentina","Masculino","32","Santa Fe","No","No","1","Femenino","16","Santa Fe","Posible captación","Línea 145","NS/NC","Protex ","2019-06-15","82","82","82","82"
"2019-06-15","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","NO","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","CABA","Posible captación","Línea 145","NS/NC","Policía Federal y Protex","2019-06-15","02","","","02"
"2019-06-15","Nueva","No","Sí","Víctima Directa","Femenino","NS/NC","Mendoza","Femenino","NS/NC","No","No","Mendoza","Argentina","Masculino","22","NS/NC","No","No","1","Femenino","NS/NC","NS/NC","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-15","50","50","",""
"2019-06-15","Ampliatoria","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","NO","NO","NS/NC","NS/NC","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","NS/NC","CABA","Posible captación","Línea 145","NS/NC"," Protex","2019-06-15","02","","","02"
"2019-06-15","Nueva","No","No","No es Víctima","Femenino","NS/NC","CABA","Masculino","20","NO","NO","NS/NC","Países Limítrofes","Masculino","71","CABA","No","No","1","Masculino","20","CABA","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Area Legal del PNR (ya judicializada)","2019-06-15","02","","02","02"
"2019-06-15","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","Sí","No","Buenos Aires","Argentina","Masculino","NS/NC","Buenos Aires","No","No","1","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-15","06","06","06","06"
"2019-06-15","Nueva","No","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","ns/nc","No","No","1","Femenino","12","Buenos Aires","Posible captación","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-15","06","06","","06"
"2019-06-15","nUEVA","No","No","Víctima Directa","Femenino","NS/NC","NS/NC","Femenino","NS/NC","No","No","NS/NC","NS/NC","NS/NC","NS/NC","ns/nc","No","No","1","Femenino","NS/NC","NS/NC","Posible captación","Línea 145","Internet","Protex ","2019-06-16","","","",""
"2019-06-17","Relacionada","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","20","No","No","Misiones","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","20","CABA","Explotación Sexual","Línea 145","NS/NC"," Protex","2019-06-17","","54","","02"
"2019-06-16","Nueva","No","No","Víctima Directa","Femenino","54","Buenos Aires","Femenino","54","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","54","Buenos Aires","Publicidad de Oferta Sexual","Línea 145","NS/NC","Protex ","2019-06-16","06","06","","06"
"2019-06-17","relacionada","No","No","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","20","No","No","NS/NC","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","20","NS/NC","Posible captación","Línea 145","NS/NC","Policía Federal y Protex","2019-06-17","","","",""
"2019-06-17","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","Santa Fe","Femenino","20","No","No","Misiones","Argentina","NS/NC","NS/NC","CABA","No","No","1","Femenino","20","CABA","Explotación Sexual","Línea 145","NS/NC","Policía Federal y Protex","2019-06-17","82","54","02","02"
"2019-06-17","Nueva","No","Sí","No es Víctima","Femenino","NS/NC","Buenos Aires","Femenino","NS/NC","No","No","NS/NC","Países Limítrofes","Presencia de M y H","45","Buenos Aires","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","NS/NC","Protex ","2019-06-17","06","","06","06"
"2019-06-17","Nueva","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","57","Sí","No","CABA","Argentina","Femenino","55","SANTA FE","No","No","1","Femenino","57","CABA","Posible captación","Línea 145","NS/NC","Protex ","2019-06-18","02","02","82","02"
"2019-06-17","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","Otros Países","Masculino","NS/NC","caba","No","No","4","Femenino","NS/NC","caba","Explotación Sexual","Línea 145","NS/NC","Area Legal para judicializar","2019-06-17","02","","02","02"
"2019-06-18","Relacionada","No","Sí","No es Víctima","Femenino","NS/NC","NS/NC","Femenino","NS/NC","NO","NO","NS/NC","NS/NC","Masculino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","Buenos Aires","Explotación Sexual","Línea 145","Radio","Protex ","2019-06-18","","","","06"
"2019-06-18","nueva","No","No","No es Víctima","Femenino","41","Río Negro","Femenino","15","NO","NO","Río Negro","NS/NC","Masculino","27","NS/NC","No","No","1","Femenino","15","Río Negro","Posible captación","Línea 145","Internet","Protex ","2019-06-18","62","62","","62"
"2019-06-18","Nueva","NO","No","No es Víctima","Femenino","NS/NC","Buenos Aires","Masculino","14","Sí","No","Buenos Aires","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","1","Masculino","14","Buenos Aires","Explotación Sexual","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-18","06","06","06","06"
"2019-06-18","Relacionada","No","Sí","No es Víctima","Masculino","NS/NC","CABA","Femenino","NS/NC","No","No","NS/NC","Otros Países","Femenino","NS/NC","NS/NC","No","No","NS/NC","Femenino","NS/NC","CABA","Explotación Sexual","Correo Electrónico","NS/NC","Area Legal del PNR (ya judicializada)","2019-06-18","02","","","02"
"2019-06-18","Ampliatoria","No","No","No es Víctima","Femenino","NS/NC","CABA","Femenino","57","Sí","No","CABA","Argentina","Femenino","55","NS/NC","No","No","1","Femenino","57","Santa Fe","Posible captación","Línea 145","NS/NC","Protex ","2019-06-18","02","02","","82"
"2019-06-18","Ampliatoria","No","No","No es Víctima","Masculino","NS/NC","CABA","Femenino","57","Sí","NO","CABA","Argentina","Femenino","55","NS/NC","No","No","1","Femenino","57","NS/NC","Posible captación","Línea 145","NS/NC","Protex ","2019-06-18","02","02","",""
"2019-06-18","Ampliatoria","NO","No","No es Víctima","Masculino","NS/NC","Buenos Aires","Masculino","14","Sí","No","Buenos Aires","NS/NC","NS/NC","NS/NC","Buenos Aires","No","No","1","Masculino","14","Buenos Aires","Explotación Sexual","Línea 145","Boca en Boca","Protex ","2019-06-18","06","06","06","06"
"2019-06-18","Nueva","No","No","Víctima Indirecta","Femenino","NS/NC","Córdoba","Masculino","18","No","No","Córdoba","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Masculino","18","Córdoba","Desaparición de personas","Línea 145","NS/NC","Protex y Personas Extraviadas","2019-06-19","14","14","","14"
"2019-06-18","Nueva","Sí","No","No es Víctima","Masculino","NS/NC","NS/NC","Femenino","12","No","No","Buenos Aires","Argentina","NS/NC","NS/NC","NS/NC","No","No","1","Femenino","12","NS/NC","Desaparición de personas","Línea 145","ONG-Organismos nacionales","Protex ","2019-06-18","","06","",""
