"denuncia_fecha","denuncia_previa","derivacion_seguimiento","llamante_anonimo","llamante_es_victima","llamante_genero","llamante_rango_etario","llamante_provincia","victima_identificada_genero","victima_identificada_rango_etario","victima_identificada_discapacidad","victima_identificada_embarazada","victima_identificada_provincia_origen","victima_identificada_nacionalidad","denunciado_genero","denunciado_rango_etario","denunciado_provincia","connivencia_fuerzas_seguridad","connivencia_poder_politico","victimas_estimadas_cantidad","victimas_estimadas_genero","victimas_estimadas_rango_etario","victimas_estimadas_provincia_hecho","denuncia_tipo_explotacion","denuncia_via_ingreso","acercamiento_tipo","derivacion_organismo","derivacion_fecha","llamante_provincia_indec_id","victima_identificada_provincia_origen_indec_id","denunciado_provincia_indec_id","victimas_estimadas_provincia_hecho_indec_id"
"2018-07-06","No","No","No","No","Femenino","26 a 40","Mendoza","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Mendoza","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Mendoza","No","No","0","No sabe/no contesta","No sabe/no contesta","Mendoza","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-07-07","50","50","50","50"
"2018-07-06","Sí","No","Sí","No","Femenino","41 a 60","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Sí","No","2","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-07-07","06","","","06"
"2018-07-08","No","No","Sí","No","Masculino","No sabe/no contesta","Neuquén","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Neuquén","No","No","0","No sabe/no contesta","No sabe/no contesta","Neuquén","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-07-07","58","","58","58"
"2018-07-08","No","No","No","No","Masculino","No sabe/no contesta","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Radio","Fuerzas de seguridad federal","2018-07-08","06","06","06","06"
"2018-07-08","No","No","Sí","No","Femenino","No sabe/no contesta","Córdoba","Femenino","14 a 15","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Córdoba","No","No","9","No sabe/no contesta","No sabe/no contesta","Córdoba","Explotación sexual","Línea 145","Otros","Protex","2018-07-09","14","","14","14"
"2018-07-09","No","No","No","No","No sabe/no contesta","41 a 60","Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","No sabe/no contesta","No sabe/no contesta","Buenos Aires","No","No","12","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-07-09","06","","06","06"
"2018-07-09","No","No","Sí","No","Masculino","26 a 40","Sin dato/no contesta","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Publicidad de oferta sexual","Línea 145","Internet","Protex","2018-07-09","","","",""
"2018-07-09","No","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","Boca en boca","Protex","2018-07-09","06","","",""
"2018-07-09","No","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Traslado de personas","Correo institucional","Otros","Protex","2018-07-10","","","",""
"2018-07-10","Sí","No","Sí","Sí","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","14 a 15","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Sí","No","16","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual niñas, niños y adolescentes","Línea 145","Boca en boca","Área legal para judicializar","2018-07-10","02","02","02","02"
"2018-07-10","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","No","Buenos Aires","No refiere","Masculino","No sabe/no contesta","Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","Otros","Protex","2018-07-10","06","06","06","06"
"2018-07-10","No","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Correo institucional","Otros","Protex","2018-07-10","","","",""
"2018-07-10","Sí","No","Sí","Sí","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Situaciones con hombres y mujeres o trans (varios)","14 a 15","No","No","Ciudad Autónoma de Buenos Aires","Extranjera","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","Sí","No","35","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación laboral niñas, niños y adolescentes","Línea 145","Boca en boca","Área legal para judicializar","2018-07-10","02","02","","02"
"2018-07-10","Sí","No","No","No","Masculino","No sabe/no contesta","Sin dato/no contesta","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Correo institucional","Otros","Protex","2018-07-10","","","","06"
"2018-07-10","No","No","Sí","No","Masculino","41 a 60","Mendoza","Masculino","14 a 15","No","No","Mendoza","Argentina","No sabe/no contesta","No sabe/no contesta","Mendoza","No","No","8","No sabe/no contesta","No sabe/no contesta","Mendoza","Explotación laboral","Línea 145","Otros","Área legal para judicializar","2018-07-10","50","50","50","50"
"2018-07-10","Sí","No","Sí","No","Masculino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Internet","Area legal ya judicializada","2018-07-10","02","","","02"
"2018-07-10","No","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","14 a 15","No","No","Ciudad Autónoma de Buenos Aires","Argentina","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","1","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Desaparición","Línea 145","ONG - Organismos nacionales","Area legal ya judicializada","2018-07-11","02","02","02","02"
"2018-07-11","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Oficina de Monitoreo","2018-07-11","02","","","02"
"2018-07-11","No","No","Sí","No","Masculino","No sabe/no contesta","Buenos Aires","Masculino","No sabe/no contesta","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Buenos Aires","No","No","0","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","TV","Protex","2018-07-11","06","","06","06"
"2018-07-11","Sí","Sí","No","No","Femenino","No sabe/no contesta","Mendoza","Femenino","14 a 15","No","No","Mendoza","Extranjera","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Mendoza","No","Sí","1","No sabe/no contesta","No sabe/no contesta","Mendoza","Posible trata de personas (hecho indefinido)","Línea 145","Internet","Area legal ya judicializada","2018-07-11","50","50","50","50"
"2018-07-11","No","No","No","No","Masculino","41 a 60","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Femenino","No sabe/no contesta","Buenos Aires","No","No","6","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","TV","Área legal para judicializar","2018-07-11","06","06","06","02"
"2018-07-11","No","No","Sí","Sí","Masculino","26 a 40","Misiones","Situaciones con hombres y mujeres o trans (varios)","0 a 13","No","Sí","Misiones","Extranjera","Femenino","No sabe/no contesta","Misiones","No","Sí","6","No sabe/no contesta","No sabe/no contesta","Misiones","Explotación laboral niñas, niños y adolescentes","Línea 145","TV","Fuerzas de seguridad federal","2018-07-11","54","54","54","54"
"2018-07-11","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","26 a 40","No","No","Ciudad Autónoma de Buenos Aires","Argentina","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","2","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","TV","Área legal para judicializar","2018-07-11","02","02","02","02"
"2018-07-11","Sí","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No sabe/no contesta","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación laboral","Línea 145","Otros","Area legal ya judicializada","2018-07-11","02","","","02"
"2018-07-11","No","No","Sí","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","Extranjera","Masculino","No sabe/no contesta","Buenos Aires","No","No","7","Femenino","18 a 25","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-07-11","06","","06","06"
"2018-07-11","Sí","No","Sí","No","Masculino","No sabe/no contesta","Misiones","Femenino","No sabe/no contesta","No","Sí","Misiones","Extranjera","Femenino","No sabe/no contesta","Misiones","No","No","6","No sabe/no contesta","No sabe/no contesta","Misiones","Explotación laboral","Línea 145","Otros","Fuerzas de seguridad federal","2018-07-11","54","54","54","54"
"2018-07-11","No","No","Sí","No","Femenino","18 a 25","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Extranjera","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","2","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Internet","Protex","2018-07-11","06","06","","06"
"2018-07-11","Sí","No","No","Sí","Femenino","41 a 60","Misiones","Femenino","26 a 40","No","No","Sin dato/no contesta","Argentina","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Desaparición","Teléfono institucional (no salientes)","ONG - Organismos nacionales","Protex","2018-07-13","54","","","02"
"2018-07-11","No","No","No","No","Femenino","No sabe/no contesta","Jujuy","Femenino","14 a 15","No","No","Jujuy","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Jujuy","Explotación sexual","Línea 145","Otros","Protex","2018-07-12","38","38","","38"
"2018-07-12","No","No","Sí","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Otros","Área legal para judicializar","2018-07-12","02","","","02"
"2018-07-12","Sí","No","No","Sí","Femenino","No sabe/no contesta","Misiones","Femenino","26 a 40","No","No","Sin dato/no contesta","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Desaparición","Correo institucional","Otros","Protex","2018-07-13","54","","","02"
"2018-07-12","Sí","No","No","No","Femenino","No sabe/no contesta","Buenos Aires","Femenino","0 a 13","No","No","Buenos Aires","Extranjera","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","5","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación laboral","Línea 145","ONG - Organismos nacionales","Protex","2018-07-12","06","06","","06"
"2018-07-12","No","No","Sí","No","Masculino","No sabe/no contesta","Misiones","Femenino","14 a 15","No","No","Misiones","Argentina","Femenino","No sabe/no contesta","Misiones","No","No","1","No sabe/no contesta","No sabe/no contesta","Misiones","Explotación sexual","Línea 145","Otros","Fuerzas de seguridad federal","2018-07-12","54","54","54","54"
"2018-07-12","Sí","Sí","No","No","Femenino","No sabe/no contesta","Mendoza","Femenino","14 a 15","No","No","Mendoza","Extranjera","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Mendoza","No","Sí","1","No sabe/no contesta","No sabe/no contesta","Mendoza","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Area legal ya judicializada","2018-07-12","50","50","50","50"
"2018-07-12","Sí","No","No","Sí","Femenino","26 a 40","Buenos Aires","Femenino","26 a 40","No","No","Buenos Aires","Argentina","Masculino","No sabe/no contesta","Buenos Aires","Sí","No","1","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Otros","Protex","2018-07-12","06","06","06","06"
"2018-07-12","No","No","Sí","Sí","Femenino","26 a 40","Córdoba","Femenino","26 a 40","No","No","Córdoba","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Córdoba","Posible captación","Línea 145","Internet","Protex","2018-07-12","14","14","","14"
"2018-07-12","No","No","No","Sí","Femenino","41 a 60","Santa Fe","Femenino","26 a 40","No","No","Santa Fe","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Posible trata de personas (hecho indefinido)","Línea 145","Otros","Protex","2018-07-12","82","82","",""
"2018-07-12","Sí","No","No","Sí","Femenino","No sabe/no contesta","Misiones","Femenino","26 a 40","No","No","Sin dato/no contesta","Argentina","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Desaparición","Correo institucional","Otros","Protex","2018-07-13","54","","","02"
"2018-07-12","Sí","No","Sí","No","Masculino","41 a 60","Buenos Aires","Femenino","18 a 25","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","Sí","Sí","3","No sabe/no contesta","No sabe/no contesta","Buenos Aires","Explotación sexual","Línea 145","Boca en boca","Protex","2018-07-12","06","","","06"
"2018-07-13","Sí","No","Sí","Sí","Masculino","No sabe/no contesta","Sin dato/no contesta","Masculino","26 a 40","No","No","Mendoza","Argentina","Masculino","No sabe/no contesta","Mendoza","No","No","8","No sabe/no contesta","No sabe/no contesta","Mendoza","Explotación laboral","Línea 145","Otros","Area legal ya judicializada","2018-07-13","","50","50","50"
"2018-07-13","No","No","Sí","No","Femenino","26 a 40","Mendoza","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Situaciones con hombres y mujeres o trans (varios)","No sabe/no contesta","Sin dato/no contesta","No","No","0","No sabe/no contesta","No sabe/no contesta","Mendoza","Explotación sexual","Línea 145","Internet","Área legal para judicializar","2018-07-13","50","","","50"
"2018-07-13","No","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","2","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Área legal para judicializar","2018-07-13","02","","","02"
"2018-07-14","No","No","Sí","No","Femenino","41 a 60","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-07-14","02","","",""
"2018-07-14","No","No","Sí","No","Femenino","18 a 25","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","No","No","6","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Publicidad de oferta sexual","Línea 145","Campañas del programa","Área legal para judicializar","2018-07-14","02","","02","02"
"2018-07-14","Sí","No","Sí","No","Masculino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","No","No","2","No sabe/no contesta","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Explotación sexual","Línea 145","Otros","Area legal ya judicializada","2018-07-14","02","","","02"
"2018-07-14","No","No","No","No","Femenino","26 a 40","San Juan","Femenino","41 a 60","Sí","No","San Juan","Argentina","Femenino","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","San Juan","Explotación laboral","Línea 145","Otros","Protex","2018-07-14","70","70","","70"
"2018-07-14","Sí","No","No","No","Femenino","No sabe/no contesta","Ciudad Autónoma de Buenos Aires","Femenino","No sabe/no contesta","No","No","Sin dato/no contesta","No refiere","Masculino","No sabe/no contesta","Sin dato/no contesta","No","No","1","No sabe/no contesta","No sabe/no contesta","Sin dato/no contesta","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-07-14","02","","",""
"2018-07-14","No","No","Sí","No","Femenino","41 a 60","Chaco","Femenino","26 a 40","No","No","Chaco","Extranjera","Masculino","No sabe/no contesta","Chaco","No","Sí","2","No sabe/no contesta","No sabe/no contesta","Chaco","Explotación sexual","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-07-14","22","22","22","22"
"2018-07-14","No","No","Sí","No","Masculino","41 a 60","Salta","Femenino","16 a 17 (específico para trabajo adolescente)","No","No","Salta","Argentina","Femenino","No sabe/no contesta","Salta","No","No","5","No sabe/no contesta","No sabe/no contesta","Salta","Posible trata de personas (hecho indefinido)","Línea 145","ONG - Organismos nacionales","Fuerzas de seguridad federal","2018-07-15","66","66","66","66"
